Stok Kodu;Urun Adi;Marka;Kategori Yolu;Stok Adedi;Fiyat;Para Birimi;Fiyat (TL);KDV %;Gorsel;Urun Linki
1T1869060;6 MM Extra Uzun Matkap Ucu HSS 1869-1 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;330;9.28;USD;446.33;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/1T1869060.jpg;https://talhateknik.diaeticaret.com/6mm-extra-uzun-matkap-ucu-hss-1869-1-gt100-eric-p6013
2T1869060;6 MM Extra Uzun Matkap Ucu HSS 1869-2 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;170;12.22;USD;587.73;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/2T1869060.jpg;https://talhateknik.diaeticaret.com/6mm-extra-uzun-matkap-ucu-hss-1869-2-gt100-eric-p6040
3T1869060;6 MM Extra Uzun Matkap Ucu HSS 1869-3 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;200;14.66;USD;705.09;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/3T1869060.jpg;https://talhateknik.diaeticaret.com/6mm-extra-uzun-matkap-ucu-hss-1869-3-gt100-eric-p6063
T340060;6 MM Uzun Taşlanmış Matkap Ucu HSS DIN340RN ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;1850;2.65;USD;127.45;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T340060.jpg;https://talhateknik.diaeticaret.com/6mm-uzun-taslanmis-matkap-ucu-hss-din340rn-eric-p5927
1T1869075;7,5 MM Extra Uzun Matkap Ucu HSS 1869-1 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;30;12.74;USD;612.74;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/1T1869075.jpg;https://talhateknik.diaeticaret.com/7-5mm-extra-uzun-matkap-ucu-hss-1869-1-gt100-eric-p6017
2T1869075;7,5 MM Extra Uzun Matkap Ucu HSS 1869-2 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;90;16.5;USD;793.58;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/2T1869075.jpg;https://talhateknik.diaeticaret.com/7-5mm-extra-uzun-matkap-ucu-hss-1869-2-gt100-eric-p6043
3T1869075;7,5 MM Extra Uzun Matkap Ucu HSS 1869-3 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;100;24.51;USD;1178.83;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/3T1869075.jpg;https://talhateknik.diaeticaret.com/7-5mm-extra-uzun-matkap-ucu-hss-1869-3-gt100-eric-p6066
T340075;7,5 MM Uzun Taşlanmış Matkap Ucu HSS DIN340RN ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;180;4.0;USD;192.38;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T340075.jpg;https://talhateknik.diaeticaret.com/7-5mm-uzun-taslanmis-matkap-ucu-hss-din340rn-eric-p5930
1T1869070;7 MM Extra Uzun Matkap Ucu HSS 1869-1 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;100;11.75;USD;565.13;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/1T1869070.jpg;https://talhateknik.diaeticaret.com/7mm-extra-uzun-matkap-ucu-hss-1869-1-gt100-eric-p6016
2T1869070;7 MM Extra Uzun Matkap Ucu HSS 1869-2 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;80;15.64;USD;752.22;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/2T1869070.jpg;https://talhateknik.diaeticaret.com/7mm-extra-uzun-matkap-ucu-hss-1869-2-gt100-eric-p6042
3T1869070;7 MM Extra Uzun Matkap Ucu HSS 1869-3 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;100;23.45;USD;1127.85;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/3T1869070.jpg;https://talhateknik.diaeticaret.com/7mm-extra-uzun-matkap-ucu-hss-1869-3-gt100-eric-p6065
T340070;7 MM Uzun Taşlanmış Matkap Ucu HSS DIN340RN ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;200;3.55;USD;170.74;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T340070.jpg;https://talhateknik.diaeticaret.com/7mm-uzun-taslanmis-matkap-ucu-hss-din340rn-eric-p5929
1T1869085;8,5 MM Extra Uzun Matkap Ucu HSS 1869-1 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;150;16.03;USD;770.98;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/1T1869085.jpg;https://talhateknik.diaeticaret.com/8-5mm-extra-uzun-matkap-ucu-hss-1869-1-gt100-eric-p6019
2T1869085;8,5 MM Extra Uzun Matkap Ucu HSS 1869-2 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;130;20.74;USD;997.51;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/2T1869085.jpg;https://talhateknik.diaeticaret.com/8-5mm-extra-uzun-matkap-ucu-hss-1869-2-gt100-eric-p6045
3T1869085;8,5 MM Extra Uzun Matkap Ucu HSS 1869-3 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;140;32.06;USD;1541.96;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/3T1869085.jpg;https://talhateknik.diaeticaret.com/8-5mm-extra-uzun-matkap-ucu-hss-1869-3-gt100-eric-p6068
T340085;8,5 MM Uzun Taşlanmış Matkap Ucu HSS DIN340RN ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;360;5.2;USD;250.1;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T340085.jpg;https://talhateknik.diaeticaret.com/8-5mm-uzun-taslanmis-matkap-ucu-hss-din340rn-eric-p5932
1T1869080;8 MM Extra Uzun Matkap Ucu HSS 1869-1 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;130;15.09;USD;725.77;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/1T1869080.jpg;https://talhateknik.diaeticaret.com/8mm-extra-uzun-matkap-ucu-hss-1869-1-gt100-eric-p6018
2T1869080;8 MM Extra Uzun Matkap Ucu HSS 1869-2 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;140;18.86;USD;907.09;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/2T1869080.jpg;https://talhateknik.diaeticaret.com/8mm-extra-uzun-matkap-ucu-hss-1869-2-gt100-eric-p6044
3T1869080;8 MM Extra Uzun Matkap Ucu HSS 1869-3 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;190;29.23;USD;1405.85;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/3T1869080.jpg;https://talhateknik.diaeticaret.com/8mm-extra-uzun-matkap-ucu-hss-1869-3-gt100-eric-p6067
T340080;8 MM Uzun Taşlanmış Matkap Ucu HSS DIN340RN ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;430;4.65;USD;223.65;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T340080.jpg;https://talhateknik.diaeticaret.com/8mm-uzun-taslanmis-matkap-ucu-hss-din340rn-eric-p5931
1T1869095;9,5 MM Extra Uzun Matkap Ucu HSS 1869-1 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;85;18.86;USD;907.09;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/1T1869095.jpg;https://talhateknik.diaeticaret.com/9-5mm-extra-uzun-matkap-ucu-hss-1869-1-gt100-eric-p6021
2T1869095;9,5 MM Extra Uzun Matkap Ucu HSS 1869-2 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;95;26.39;USD;1269.25;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/2T1869095.jpg;https://talhateknik.diaeticaret.com/9-5mm-extra-uzun-matkap-ucu-hss-1869-2-gt100-eric-p6047
3T1869095;9,5 MM Extra Uzun Matkap Ucu HSS 1869-3 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;100;39.59;USD;1904.12;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/3T1869095.jpg;https://talhateknik.diaeticaret.com/9-5mm-extra-uzun-matkap-ucu-hss-1869-3-gt100-eric-p6070
T340095;9,5 MM Uzun Taşlanmış Matkap Ucu HSS DIN340RN ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;190;6.45;USD;310.22;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T340095.jpg;https://talhateknik.diaeticaret.com/9-5mm-uzun-taslanmis-matkap-ucu-hss-din340rn-eric-p5934
1T1869090;9 MM Extra Uzun Matkap Ucu HSS 1869-1 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;80;17.91;USD;861.4;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/1T1869090.jpg;https://talhateknik.diaeticaret.com/9mm-extra-uzun-matkap-ucu-hss-1869-1-gt100-eric-p6020
2T1869090;9 MM Extra Uzun Matkap Ucu HSS 1869-2 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;90;24.51;USD;1178.83;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/2T1869090.jpg;https://talhateknik.diaeticaret.com/9mm-extra-uzun-matkap-ucu-hss-1869-2-gt100-eric-p6046
3T1869090;9 MM Extra Uzun Matkap Ucu HSS 1869-3 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;100;37.71;USD;1813.7;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/3T1869090.jpg;https://talhateknik.diaeticaret.com/9mm-extra-uzun-matkap-ucu-hss-1869-3-gt100-eric-p6069
T340090;9 MM Uzun Taşlanmış Matkap Ucu HSS DIN340RN ERİC;ERİC;Matkap ve Freze>Matkap Uçları>Uzun Matkap Uçları;170;6.15;USD;295.79;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T340090.jpg;https://talhateknik.diaeticaret.com/9mm-uzun-taslanmis-matkap-ucu-hss-din340rn-eric-p5933
T333A125;1,25 MM Punta Matkabı HSS DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;1420;2.5;USD;120.24;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T333A125.jpg;https://talhateknik.diaeticaret.com/1-25mm-punta-matkabi-hss-din333a-eric-p3397
1600 0300160;1,6 MM HSS Punta Matkabı DIN333A BOHRCRAFT;BOHRCRAFT;Matkap ve Freze>Punta Matkapları;0;3.3;EUR;183.29;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/1600_0300160.jpg;https://talhateknik.diaeticaret.com/1-6mm-hss-punta-matkabi-din333a-bohrcraft-p4983
T333A160;1,6 MM Punta Matkabı HSS DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;1818;2.0;USD;96.19;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T333A160.jpg;https://talhateknik.diaeticaret.com/1-6mm-punta-matkabi-hss-din333a-eric-p1780
1600 0301000;10 MM HSS Punta Matkabı DIN333A BOHRCRAFT;BOHRCRAFT;Matkap ve Freze>Punta Matkapları;10;63.6;EUR;3532.41;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/1600_0301000.jpg;https://talhateknik.diaeticaret.com/10mm-hss-punta-matkabi-din333a-bohrcraft-p4991
TCO333A1000;10 MM HSSE Cobaltlı Punta Matkabı DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;0;65.0;USD;3126.24;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TCO333A1000.jpg;https://talhateknik.diaeticaret.com/10mm-hsse-cobaltli-punta-matkabi-din333a-eric-p5622
TNC12010;10 MM NC 120DERECE Karbür Punta Matkabı ERİC;ERİC;Matkap ve Freze>Punta Matkapları;84;80.0;USD;3847.68;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TNC12010.jpg;https://talhateknik.diaeticaret.com/10mm-nc-120derece-karbur-punta-matkabi-eric-p4388
TNC09010;10 MM NC 90DERECE Karbür Punta Matkabı ERİC;ERİC;Matkap ve Freze>Punta Matkapları;65;80.0;USD;3847.68;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TNC09010.jpg;https://talhateknik.diaeticaret.com/10mm-nc-90derece-karbur-punta-matkabi-eric-p4382
T333A1000;10 MM Punta Matkabı HSS DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;297;43.5;USD;2092.18;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T333A1000.jpg;https://talhateknik.diaeticaret.com/10mm-punta-matkabi-hss-din333a-eric-p1788
1801 0301000;10 MM Punta Çürütme Matkabı HSSE DIN1897 BOHRCRAFT;BOHRCRAFT;Matkap ve Freze>Punta Matkapları;14;16.36;EUR;908.65;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/1801_0301000.jpg;https://talhateknik.diaeticaret.com/10mm-punta-curutme-matkabi-hsse-din1897-bohrcraft-p4995
TNC12012;12 MM NC 120DERECE Karbür Punta Matkabı ERİC;ERİC;Matkap ve Freze>Punta Matkapları;44;115.0;USD;5531.04;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TNC12012.jpg;https://talhateknik.diaeticaret.com/12mm-nc-120derece-karbur-punta-matkabi-eric-p4389
TNC09012;12 MM NC 90DERECE Karbür Punta Matkabı ERİC;ERİC;Matkap ve Freze>Punta Matkapları;41;115.0;USD;5531.04;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TNC09012.jpg;https://talhateknik.diaeticaret.com/12mm-nc-90derece-karbur-punta-matkabi-eric-p4383
T333A100;1 MM Punta Matkabı HSS DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;910;2.5;USD;120.24;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T333A100.jpg;https://talhateknik.diaeticaret.com/1mm-punta-matkabi-hss-din333a-eric-p1779
1600 0300250;2,5 MM HSS Punta Matkabı DIN333A BOHRCRAFT;BOHRCRAFT;Matkap ve Freze>Punta Matkapları;160;4.32;EUR;239.94;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/1600_0300250.jpg;https://talhateknik.diaeticaret.com/2-5mm-hss-punta-matkabi-din333a-bohrcraft-p4985
TCO333A250;2,5 MM HSSE Cobaltlı Punta Matkabı DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;827;3.9;USD;187.57;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TCO333A250.jpg;https://talhateknik.diaeticaret.com/2-5mm-hsse-cobaltli-punta-matkabi-din333a-eric-p5616
TK33325;2,5 MM Karbür Punta Matkabı ERİC;ERİC;Matkap ve Freze>Punta Matkapları;233;37.0;USD;1779.55;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TK33325.jpg;https://talhateknik.diaeticaret.com/2-5mm-karbur-punta-matkabi-eric-p4396
T333A250;2,5 MM Punta Matkabı HSS DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;2341;2.55;USD;122.64;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T333A250.jpg;https://talhateknik.diaeticaret.com/2-5mm-punta-matkabi-hss-din333a-eric-p1782
T333U250;2,5 MM Uzun Punta Matkabı HSS DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;397;5.0;USD;240.48;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T333U250.jpg;https://talhateknik.diaeticaret.com/2-5mm-uzun-punta-matkabi-hss-din333a-eric-p1790
1600 0300200;2 MM HSS Punta Matkabı DIN333A BOHRCRAFT;BOHRCRAFT;Matkap ve Freze>Punta Matkapları;70;3.75;EUR;208.28;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/1600_0300200.jpg;https://talhateknik.diaeticaret.com/2mm-hss-punta-matkabi-din333a-bohrcraft-p4984
TCO333A200;2 MM HSSE Cobaltlı Punta Matkabı DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;384;3.4;USD;163.53;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TCO333A200.jpg;https://talhateknik.diaeticaret.com/2mm-hsse-cobaltli-punta-matkabi-din333a-eric-p5615
TK33302;2 MM Karbür Punta Matkabı ERİC;ERİC;Matkap ve Freze>Punta Matkapları;170;37.0;USD;1779.55;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TK33302.jpg;https://talhateknik.diaeticaret.com/2mm-karbur-punta-matkabi-eric-p4395
T333A200;2 MM Punta Matkabı HSS DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;1942;2.1;USD;101.0;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T333A200.jpg;https://talhateknik.diaeticaret.com/2mm-punta-matkabi-hss-din333a-eric-p1781
T333U200;2 MM Uzun Punta Matkabı HSS DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;695;4.7;USD;226.05;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T333U200.jpg;https://talhateknik.diaeticaret.com/2mm-uzun-punta-matkabi-hss-din333a-eric-p1789
1600 0300315;3,15 MM HSS Punta Matkabı DIN333A BOHRCRAFT;BOHRCRAFT;Matkap ve Freze>Punta Matkapları;97;5.42;EUR;301.03;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/1600_0300315.jpg;https://talhateknik.diaeticaret.com/3-15mm-hss-punta-matkabi-din333a-bohrcraft-p4986
TCO333A315;3,15 MM HSSE Cobaltlı Punta Matkabı DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;544;5.45;USD;262.12;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TCO333A315.jpg;https://talhateknik.diaeticaret.com/3-15mm-hsse-cobaltli-punta-matkabi-din333a-eric-p5617
T333A315;3,15 MM Punta Matkabı HSS DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;4106;3.15;USD;151.5;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T333A315.jpg;https://talhateknik.diaeticaret.com/3-15mm-punta-matkabi-hss-din333a-eric-p1783
T333U315;3,15 MM Uzun Punta Matkabı HSS DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;2450;6.75;USD;324.65;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T333U315.jpg;https://talhateknik.diaeticaret.com/3-15mm-uzun-punta-matkabi-hss-din333a-eric-p1791
TK33303;3 MM Karbür Punta Matkabı ERİC;ERİC;Matkap ve Freze>Punta Matkapları;260;39.0;USD;1875.74;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TK33303.jpg;https://talhateknik.diaeticaret.com/3mm-karbur-punta-matkabi-eric-p4397
1600 0300400;4 MM HSS Punta Matkabı DIN333A BOHRCRAFT;BOHRCRAFT;Matkap ve Freze>Punta Matkapları;214;8.46;EUR;469.88;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/1600_0300400.jpg;https://talhateknik.diaeticaret.com/4mm-hss-punta-matkabi-din333a-bohrcraft-p4987
TCO333A400;4 MM HSSE Cobaltlı Punta Matkabı DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;344;6.8;USD;327.05;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TCO333A400.jpg;https://talhateknik.diaeticaret.com/4mm-hsse-cobaltli-punta-matkabi-din333a-eric-p5618
TK33304;4 MM Karbür Punta Matkabı ERİC;ERİC;Matkap ve Freze>Punta Matkapları;195;98.0;USD;4713.41;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TK33304.jpg;https://talhateknik.diaeticaret.com/4mm-karbur-punta-matkabi-eric-p4398
TNC12004;4 MM NC 120DERECE Karbür Punta Matkabı ERİC;ERİC;Matkap ve Freze>Punta Matkapları;94;10.0;USD;480.96;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TNC12004.jpg;https://talhateknik.diaeticaret.com/4mm-nc-120derece-karbur-punta-matkabi-eric-p4384
TNC09004;4 MM NC 90DERECE Karbür Punta Matkabı ERİC;ERİC;Matkap ve Freze>Punta Matkapları;0;10.0;USD;480.96;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TNC09004.jpg;https://talhateknik.diaeticaret.com/4mm-nc-90derece-karbur-punta-matkabi-eric-p4378
T333A400;4 MM Punta Matkabı HSS DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;4963;4.2;USD;202.0;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T333A400.jpg;https://talhateknik.diaeticaret.com/4mm-punta-matkabi-hss-din333a-eric-p1784
T333U400;4 MM Uzun Punta Matkabı HSS DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;1944;9.75;USD;468.94;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T333U400.jpg;https://talhateknik.diaeticaret.com/4mm-uzun-punta-matkabi-hss-din333a-eric-p1792
1600 0300500;5 MM HSS Punta Matkabı DIN333A BOHRCRAFT;BOHRCRAFT;Matkap ve Freze>Punta Matkapları;92;11.53;EUR;640.39;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/1600_0300500.jpg;https://talhateknik.diaeticaret.com/5mm-hss-punta-matkabi-din333a-bohrcraft-p4988
TCO333A500;5 MM HSSE Cobaltlı Punta Matkabı DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;173;12.8;USD;615.63;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TCO333A500.jpg;https://talhateknik.diaeticaret.com/5mm-hsse-cobaltli-punta-matkabi-din333a-eric-p5619
TK33305;5 MM Karbür Punta Matkabı ERİC;ERİC;Matkap ve Freze>Punta Matkapları;120;103.0;USD;4953.89;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TK33305.jpg;https://talhateknik.diaeticaret.com/5mm-karbur-punta-matkabi-eric-p4399
TNC12005;5 MM NC 120DERECE Karbür Punta Matkabı ERİC;ERİC;Matkap ve Freze>Punta Matkapları;100;22.0;USD;1058.11;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TNC12005.jpg;https://talhateknik.diaeticaret.com/5mm-nc-120derece-karbur-punta-matkabi-eric-p4385
TNC09005;5 MM NC 90DERECE Karbür Punta Matkabı ERİC;ERİC;Matkap ve Freze>Punta Matkapları;73;22.0;USD;1058.11;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TNC09005.jpg;https://talhateknik.diaeticaret.com/5mm-nc-90derece-karbur-punta-matkabi-eric-p4379
T333A500;5 MM Punta Matkabı HSS DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;4095;8.55;USD;411.22;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T333A500.jpg;https://talhateknik.diaeticaret.com/5mm-punta-matkabi-hss-din333a-eric-p1785
T333U500;5 MM Uzun Punta Matkabı HSS DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;889;14.55;USD;699.8;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T333U500.jpg;https://talhateknik.diaeticaret.com/5mm-uzun-punta-matkabi-hss-din333a-eric-p1793
1600 0300630;6,3 MM HSS Punta Matkabı DIN333A BOHRCRAFT;BOHRCRAFT;Matkap ve Freze>Punta Matkapları;15;19.39;EUR;1076.94;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/1600_0300630.jpg;https://talhateknik.diaeticaret.com/6-3mm-hss-punta-matkabi-din333a-bohrcraft-p4989
TCO333A630;6,3 MM HSSE Cobaltlı Punta Matkabı DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;100;21.3;USD;1024.44;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TCO333A630.jpg;https://talhateknik.diaeticaret.com/6-3mm-hsse-cobaltli-punta-matkabi-din333a-eric-p5620
T333A630;6,3 MM Punta Matkabı HSS DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;1869;12.3;USD;591.58;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T333A630.jpg;https://talhateknik.diaeticaret.com/6-3mm-punta-matkabi-hss-din333a-eric-p1786
T333U630;6,3 MM Uzun Punta Matkabı HSS DIN333A ERİC;ERİC;Matkap ve Freze>Punta Matkapları;398;24.0;USD;1154.3;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T333U630.jpg;https://talhateknik.diaeticaret.com/6-3mm-uzun-punta-matkabi-hss-din333a-eric-p1794
TK33306;6 MM Karbür Punta Matkabı ERİC;ERİC;Matkap ve Freze>Punta Matkapları;89;108.0;USD;5194.37;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TK33306.jpg;https://talhateknik.diaeticaret.com/6mm-karbur-punta-matkabi-eric-p4400
